ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
M-AR-286,MARTA NORTH RAIL LINE EXTENSION - FEASIBILITY STUDY AND ALTERNATIVES ANALYSIS,Fulton County (North),2010,MARTA,N/A,N/A,8.8,N/A,AT NORTH SPRINGS STATION TO VICINITY OF NORTH POINT MALL,Delete,Studies,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2009,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$2,000,000","$0,000","$2,000,000","$0,000","$0,000","$2,000,000","$0,000","$2,000,000"
