ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
FA-339,SR 85 RESURFACING,Fayette County,2020,GDOT,N/A,N/A,3,M004029,FROM NORTH OF SR 74 TO NORTH OF SR 92,Programmed,Roadway Maintenance / Operations,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2010,ARRA - Statewide Flexible (GDOT),"$2,820,644","$0,000","$0,000","$0,000","$2,820,644","$2,820,644","$0,000","$0,000","$0,000","$2,820,644"
