ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
CO-AR-303,GALLERIA PARK AND RIDE LOT ALONG COBB GALLERIA PARKWAY,Cobb County,2010,GRTA,N/A,N/A,N/A,0007094,,Programmed,Transit Facilities,In the Region's Air Quality Conformity Analysis,CST,  ,2009,State Bonds,"$0,000","$0,000","$0,000","$20,000,000","$20,000,000","$0,000","$0,000","$0,000","$20,000,000","$20,000,000"
