ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
AR-932D,I-75 / I-575 NORTHWEST CORRIDOR - NHS FUNDS FOR I-75 TRUCK LANES,Multi-County,2020,GDOT,0,4,15.2,0008256,FROM I-285 NORTH IN CITY OF ATLANTA TO HICKORY GROVE ROAD IN COBB COUNTY [SEE ALSO OTHER AR-932 LINE ITEMS FOR ADDITIONAL FUNDS],Delete,Managed Lane - Truck,In the Region's Air Quality Conformity Analysis,ROW,  ,2009,National Highway System,"$4,128,000","$1,032,000","$0,000","$0,000","$5,160,000","$103,200,000","$25,800,000","$0,000","$0,000","$129,000,000"
AR-932D,I-75 / I-575 NORTHWEST CORRIDOR - NHS FUNDS FOR I-75 TRUCK LANES,Multi-County,2020,GDOT,0,4,15.2,0008256,FROM I-285 NORTH IN CITY OF ATLANTA TO HICKORY GROVE ROAD IN COBB COUNTY [SEE ALSO OTHER AR-932 LINE ITEMS FOR ADDITIONAL FUNDS],Delete,Managed Lane - Truck,In the Region's Air Quality Conformity Analysis,ROW,  ,2010,National Highway System,"$4,128,000","$1,032,000","$0,000","$0,000","$5,160,000","$103,200,000","$25,800,000","$0,000","$0,000","$129,000,000"
AR-932D,I-75 / I-575 NORTHWEST CORRIDOR - NHS FUNDS FOR I-75 TRUCK LANES,Multi-County,2020,GDOT,0,4,15.2,0008256,FROM I-285 NORTH IN CITY OF ATLANTA TO HICKORY GROVE ROAD IN COBB COUNTY [SEE ALSO OTHER AR-932 LINE ITEMS FOR ADDITIONAL FUNDS],Delete,Managed Lane - Truck,In the Region's Air Quality Conformity Analysis,ROW,  ,2011,National Highway System,"$2,064,000","$516,000","$0,000","$0,000","$2,580,000","$103,200,000","$25,800,000","$0,000","$0,000","$129,000,000"
AR-932D,I-75 / I-575 NORTHWEST CORRIDOR - NHS FUNDS FOR I-75 TRUCK LANES,Multi-County,2020,GDOT,0,4,15.2,0008256,FROM I-285 NORTH IN CITY OF ATLANTA TO HICKORY GROVE ROAD IN COBB COUNTY [SEE ALSO OTHER AR-932 LINE ITEMS FOR ADDITIONAL FUNDS],Delete,Managed Lane - Truck,In the Region's Air Quality Conformity Analysis,CST,  ,2009,National Highway System,"$30,826,872","$7,706,718","$0,000","$0,000","$38,533,590","$103,200,000","$25,800,000","$0,000","$0,000","$129,000,000"
AR-932D,I-75 / I-575 NORTHWEST CORRIDOR - NHS FUNDS FOR I-75 TRUCK LANES,Multi-County,2020,GDOT,0,4,15.2,0008256,FROM I-285 NORTH IN CITY OF ATLANTA TO HICKORY GROVE ROAD IN COBB COUNTY [SEE ALSO OTHER AR-932 LINE ITEMS FOR ADDITIONAL FUNDS],Delete,Managed Lane - Truck,In the Region's Air Quality Conformity Analysis,CST,  ,2010,National Highway System,"$16,114,680","$4,028,670","$0,000","$0,000","$20,143,350","$103,200,000","$25,800,000","$0,000","$0,000","$129,000,000"
AR-932D,I-75 / I-575 NORTHWEST CORRIDOR - NHS FUNDS FOR I-75 TRUCK LANES,Multi-County,2020,GDOT,0,4,15.2,0008256,FROM I-285 NORTH IN CITY OF ATLANTA TO HICKORY GROVE ROAD IN COBB COUNTY [SEE ALSO OTHER AR-932 LINE ITEMS FOR ADDITIONAL FUNDS],Delete,Managed Lane - Truck,In the Region's Air Quality Conformity Analysis,CST,  ,2011,National Highway System,"$11,962,944","$2,990,736","$0,000","$0,000","$14,953,680","$103,200,000","$25,800,000","$0,000","$0,000","$129,000,000"
AR-932D,I-75 / I-575 NORTHWEST CORRIDOR - NHS FUNDS FOR I-75 TRUCK LANES,Multi-County,2020,GDOT,0,4,15.2,0008256,FROM I-285 NORTH IN CITY OF ATLANTA TO HICKORY GROVE ROAD IN COBB COUNTY [SEE ALSO OTHER AR-932 LINE ITEMS FOR ADDITIONAL FUNDS],Delete,Managed Lane - Truck,In the Region's Air Quality Conformity Analysis,CST,  ,2012,National Highway System,"$12,009,384","$3,002,346","$0,000","$0,000","$15,011,730","$103,200,000","$25,800,000","$0,000","$0,000","$129,000,000"
AR-932D,I-75 / I-575 NORTHWEST CORRIDOR - NHS FUNDS FOR I-75 TRUCK LANES,Multi-County,2020,GDOT,0,4,15.2,0008256,FROM I-285 NORTH IN CITY OF ATLANTA TO HICKORY GROVE ROAD IN COBB COUNTY [SEE ALSO OTHER AR-932 LINE ITEMS FOR ADDITIONAL FUNDS],Delete,Managed Lane - Truck,In the Region's Air Quality Conformity Analysis,CST,  ,2013,National Highway System,"$11,182,752","$2,795,688","$0,000","$0,000","$13,978,440","$103,200,000","$25,800,000","$0,000","$0,000","$129,000,000"
AR-932D,I-75 / I-575 NORTHWEST CORRIDOR - NHS FUNDS FOR I-75 TRUCK LANES,Multi-County,2020,GDOT,0,4,15.2,0008256,FROM I-285 NORTH IN CITY OF ATLANTA TO HICKORY GROVE ROAD IN COBB COUNTY [SEE ALSO OTHER AR-932 LINE ITEMS FOR ADDITIONAL FUNDS],Delete,Managed Lane - Truck,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2014-2020,National Highway System,"$10,783,368","$2,695,842","$0,000","$0,000","$13,479,210","$103,200,000","$25,800,000","$0,000","$0,000","$129,000,000"
