ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
AR-111G,I-75/85 (DOWNTOWN CONNECTOR) RESURFACING AND GUARDRAIL UPGRADE,Multi-County,2010,GDOT,N/A,N/A,5.4,M001533,FROM UNIVERSITY AVENUE TO BROOKWOOD SPLIT,Programmed,Roadway Maintenance / Operations,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2006,Interstate Maintenance,"$1,800,000","$200,000","$0,000","$0,000","$2,000,000","$31,460,400","$3,495,600","$0,000","$0,000","$34,956,000"
AR-111G,I-75/85 (DOWNTOWN CONNECTOR) RESURFACING AND GUARDRAIL UPGRADE,Multi-County,2010,GDOT,N/A,N/A,5.4,M001533,FROM UNIVERSITY AVENUE TO BROOKWOOD SPLIT,Programmed,Roadway Maintenance / Operations,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Interstate Maintenance,"$29,660,400","$3,295,600","$0,000","$0,000","$32,956,000","$31,460,400","$3,495,600","$0,000","$0,000","$34,956,000"
