ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
GW-AR-BP104,PEACHTREE INDUSTRIAL BOULEVARD MULTI-USE PATH,Gwinnett County,2010,Gwinnett County,N/A,N/A,1.8,0006836,FROM REPS MILLER ROAD TO PINCKNEYVILLE PARK,Dropped,Bicycle/Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2007,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$192,500","$0,000","$192,500","$1,540,000","$0,000","$962,500","$0,000","$2,502,500"
GW-AR-BP104,PEACHTREE INDUSTRIAL BOULEVARD MULTI-USE PATH,Gwinnett County,2010,Gwinnett County,N/A,N/A,1.8,0006836,FROM REPS MILLER ROAD TO PINCKNEYVILLE PARK,Dropped,Bicycle/Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),ROW,  ,2008,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$385,000","$0,000","$385,000","$1,540,000","$0,000","$962,500","$0,000","$2,502,500"
GW-AR-BP104,PEACHTREE INDUSTRIAL BOULEVARD MULTI-USE PATH,Gwinnett County,2010,Gwinnett County,N/A,N/A,1.8,0006836,FROM REPS MILLER ROAD TO PINCKNEYVILLE PARK,Dropped,Bicycle/Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2009,STP - Urban (>200K) (ARC),"$1,540,000","$0,000","$385,000","$0,000","$1,925,000","$1,540,000","$0,000","$962,500","$0,000","$2,502,500"
