ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
AR-H-051A,I-75 SOUTH MANAGED LANES,Multi-County,2020,GDOT,0,2,3.97,0009157,FROM SR 138 TO EAGLES LANDING PARKWAY,Programmed,Managed Lanes - Auto / Bus,In the Region's Air Quality Conformity Analysis,PE,AUTH,2011,STP - Statewide Flexible (GDOT),"$1,200,000","$300,000","$0,000","$0,000","$1,500,000","$1,200,000","$300,000","$0,000","$20,395,699","$21,895,699"
AR-H-051A,I-75 SOUTH MANAGED LANES,Multi-County,2020,GDOT,0,2,3.97,0009157,FROM SR 138 TO EAGLES LANDING PARKWAY,Programmed,Managed Lanes - Auto / Bus,In the Region's Air Quality Conformity Analysis,CST,  ,2012,GO BONDS (General Obligation),"$0,000","$0,000","$0,000","$20,395,699","$20,395,699","$1,200,000","$300,000","$0,000","$20,395,699","$21,895,699"
