ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
FN-233C,MCGINNIS FERRY ROAD,Fulton County (North),2020,Forsyth/Fulton Counties,2,4,N/A,742920-,AT CHATTAHOOCHEE RIVER - INCLUDES APPROACH IN GWINNETT COUNTY,Programmed,Bridge Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2005,STP - Statewide Flexible (GDOT),"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$2,016,158","$0,000","$10,080,790","$12,096,948"
FN-233C,MCGINNIS FERRY ROAD,Fulton County (North),2020,Forsyth/Fulton Counties,2,4,N/A,742920-,AT CHATTAHOOCHEE RIVER - INCLUDES APPROACH IN GWINNETT COUNTY,Programmed,Bridge Capacity,In the Region's Air Quality Conformity Analysis,CST,AUTH,2010,State Bonds,"$0,000","$2,016,158","$0,000","$10,080,790","$12,096,948","$0,000","$2,016,158","$0,000","$10,080,790","$12,096,948"
