ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
BA-026,SR 316 INTERCHANGE,Regional - Northeast,2030,GDOT,N/A,N/A,N/A,0008429,AT SR 81,Programmed,Roadway / Interchange Capacity,In the Region's Air Quality Conformity Analysis,PE,  ,2012,National Highway System,"$408,000","$102,000","$0,000","$0,000","$510,000","$12,026,988","$3,006,747","$0,000","$0,000","$15,033,735"
BA-026,SR 316 INTERCHANGE,Regional - Northeast,2030,GDOT,N/A,N/A,N/A,0008429,AT SR 81,Programmed,Roadway / Interchange Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,2015,National Highway System,"$4,418,988","$1,104,747","$0,000","$0,000","$5,523,735","$12,026,988","$3,006,747","$0,000","$0,000","$15,033,735"
BA-026,SR 316 INTERCHANGE,Regional - Northeast,2030,GDOT,N/A,N/A,N/A,0008429,AT SR 81,Programmed,Roadway / Interchange Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2018-2030,General Federal Aid - 2018-2040,"$7,200,000","$1,800,000","$0,000","$0,000","$9,000,000","$12,026,988","$3,006,747","$0,000","$0,000","$15,033,735"
