ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
AR-5340-TPB,TRANSIT PLANNING BOARD (TPB) - PLANNING SUPPORT,Regional,2010,GRTA,N/A,N/A,N/A,N/A,,Programmed,Studies,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2008,Transit Urbanized Area Formula Program,"$801,434","$0,000","$200,359","$0,000","$1,001,793","$1,581,434","$0,000","$395,359","$0,000","$1,976,793"
AR-5340-TPB,TRANSIT PLANNING BOARD (TPB) - PLANNING SUPPORT,Regional,2010,GRTA,N/A,N/A,N/A,N/A,,Programmed,Studies,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2009,Transit Urbanized Area Formula Program,"$780,000","$0,000","$195,000","$0,000","$975,000","$1,581,434","$0,000","$395,359","$0,000","$1,976,793"
