ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
PA-092B2,METRO ARTERIAL CONNECTOR - SR 92 (HIRAM ACWORTH HIGHWAY),Paulding County,2020,GDOT,2,4,N/A,621022-,AT SILVER COMET TRAIL / SCL RAIL LINE,Programmed,Bridge Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,AUTH,Bridge (On-System),"$0,000","$0,000","$0,000","$0,000","$0,000","$537,600","$134,400","$0,000","$0,000","$672,000"
PA-092B2,METRO ARTERIAL CONNECTOR - SR 92 (HIRAM ACWORTH HIGHWAY),Paulding County,2020,GDOT,2,4,N/A,621022-,AT SILVER COMET TRAIL / SCL RAIL LINE,Programmed,Bridge Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,2011,Bridge (On-System),"$537,600","$134,400","$0,000","$0,000","$672,000","$537,600","$134,400","$0,000","$0,000","$672,000"
