ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
DK-371,CONSTITUTION ROAD,DeKalb County,2020,DeKalb County,N/A,N/A,N/A,N/A,AT ENTRENCHMENT CREEK,Programmed,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2010,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$34,644","$0,000","$34,644","$0,000","$0,000","$34,644","$0,000","$34,644"
