ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
CO-376,KENNESAW MOUNTAIN BATTLEFIELD PARK LAND ACQUISITION,Cobb County,2010,Cobb County,N/A,N/A,N/A,0007568,,Completed,Other,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2008,SAFETEA-LU Earmark,"$1,596,000","$0,000","$399,000","$0,000","$1,995,000","$2,670,000","$0,000","$667,500","$0,000","$3,337,500"
CO-376,KENNESAW MOUNTAIN BATTLEFIELD PARK LAND ACQUISITION,Cobb County,2010,Cobb County,N/A,N/A,N/A,0007568,,Completed,Other,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2009,SAFETEA-LU Earmark,"$1,074,000","$0,000","$268,500","$0,000","$1,342,500","$2,670,000","$0,000","$667,500","$0,000","$3,337,500"
