ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
M-AR-296,BELTLINE ENVIRONMENTAL IMPACT STUDY,Regional - Central,2010,MARTA,N/A,N/A,N/A,TBD,,Completed,Other / Planning,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2008,SAFETEA-LU Earmark,"$293,600","$0,000","$73,400","$0,000","$367,000","$1,748,600","$0,000","$437,150","$0,000","$2,185,750"
M-AR-296,BELTLINE ENVIRONMENTAL IMPACT STUDY,Regional - Central,2010,MARTA,N/A,N/A,N/A,TBD,,Completed,Other / Planning,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2011,Alternatives Analysis,"$1,455,000","$0,000","$363,750","$0,000","$1,818,750","$1,748,600","$0,000","$437,150","$0,000","$2,185,750"
